tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label
'537169435086159872',Tue Nov 25 09:02:28 +0000 2014,nishat_04,1423678976,en,NA,NA,@Khaledafridi  åá There is an expensive jewel residing wirh the Swiss banks which Zardari had denied earlier @ImranKhanPTI #FinalFightIsHere,https://twitter.com/nishat_04/status/537169435086159872,Not physical landslide
'537172000490672128',Tue Nov 25 09:12:39 +0000 2014,CoachC_Russell,230828651,en,-96.999932,34.201011,"@Istook umm. All this act does is tell people they can't riot, is it that easy? Don't be ridiculous.",https://twitter.com/CoachC_Russell/status/537172000490672128,Not physical landslide
'537173118717263872',Tue Nov 25 09:17:06 +0000 2014,AllysaCaldwell,524808958,en,-97.598438,34.184649,If I could take one thing back it would be making that mistake &amp; loving you.,https://twitter.com/AllysaCaldwell/status/537173118717263872,Not physical landslide
'537174423493951488',Tue Nov 25 09:22:17 +0000 2014,rnfre,1056460795,en,-96.464232,30.726327,The people who don't know they're beautiful are usually the most beautiful.,https://twitter.com/rnfre/status/537174423493951488,Not physical landslide
'537199885700063232',Tue Nov 25 11:03:28 +0000 2014,investme,96577490,en,NA,NA,"@MaanImranKhan @wasim_dr if you look further in iraq and syria you will see more of the same from our brothers of IS including bombing,rape",https://twitter.com/investme/status/537199885700063232,Not physical landslide
'537223029441716225',Tue Nov 25 12:35:25 +0000 2014,ESKIMOCAMEELA,2479746913,en,NA,NA,"i love how Lauren stands up for her beliefs, friends, family and everything she thinks it‰Ûªs right",https://twitter.com/ESKIMOCAMEELA/status/537223029441716225,Not physical landslide
'537223885226508288',Tue Nov 25 12:38:50 +0000 2014,princessmary___,764710543,en,-97.247109,34.709157,"1 more hr to get to oklahoma, city ‡_Ê5",https://twitter.com/princessmary___/status/537223885226508288,Not physical landslide
'537230234744258560',Tue Nov 25 13:04:03 +0000 2014,madisonn1125,1400113153,en,-94.410992,32.512601,I can't sleep then I'm excited,https://twitter.com/madisonn1125/status/537230234744258560,Not physical landslide
'537231008098033665',Tue Nov 25 13:07:08 +0000 2014,JoshLambert1994,913566049,en,-94.295146,32.503586,Snow in east Texas last night?,https://twitter.com/JoshLambert1994/status/537231008098033665,Not physical landslide
'537233572151558146',Tue Nov 25 13:17:19 +0000 2014,sianna_lovee,1384555021,en,-101.727508,33.447941,I love not having to go to school.‡_ÊB,https://twitter.com/sianna_lovee/status/537233572151558146,Not physical landslide
'537244734045962240',Tue Nov 25 14:01:40 +0000 2014,zayn_iz_my_drug,1860168505,en,NA,NA,Well now I badly want a music video for #StockholmSyndrome .. ‡__Fhow many of u r with meh..RT this.. ‡_ÊB #MTVStars One Direction,https://twitter.com/zayn_iz_my_drug/status/537244734045962240,Not physical landslide
'537247634323677184',Tue Nov 25 14:13:12 +0000 2014,Nik1213Nik,2791310613,en,23.641461,37.977983,@onedirection Act my Age is my favorite!  The beginning reminds me an ireland dance :),https://twitter.com/Nik1213Nik/status/537247634323677184,Not physical landslide
'537247683505713152',Tue Nov 25 14:13:23 +0000 2014,imolivia19,1358342059,en,-95.443809,30.200186,"ALL lives matter. Not just black or white or whatever race you want to throw out there. Jesus, we are all just PEOPLE.",https://twitter.com/imolivia19/status/537247683505713152,Not physical landslide
'537247986049626112',Tue Nov 25 14:14:36 +0000 2014,joshuacstephens,70843031,en,23.946122,37.935069,Good news coffee friends: The spot in the Athens airport pulling shots into paper cups from a Marzocco... no longer has a Marzocco. #fb,https://twitter.com/joshuacstephens/status/537247986049626112,Not physical landslide
'537248453366411264',Tue Nov 25 14:16:27 +0000 2014,NeeleyF,544744301,en,-94.844681,33.102021,Im days i hate having hair.,https://twitter.com/NeeleyF/status/537248453366411264,Not physical landslide
'537249792603471872',Tue Nov 25 14:21:46 +0000 2014,TTCweb,2427549086,en,NA,NA,"More than 20 billion devices will be connected by 2020.Data are generated, handled &amp; analysed by too many apps via @nbotinis #IoE #CCGR14",https://twitter.com/TTCweb/status/537249792603471872,Not physical landslide
'537468527842586624',Wed Nov 26 04:50:57 +0000 2014,abhinov1987,182649466,en,NA,NA,"The true master lives in truth, In goodness and restraint, Non-violence, moderation and purity.",https://twitter.com/abhinov1987/status/537468527842586624,Not physical landslide
'537468592019607553',Wed Nov 26 04:51:12 +0000 2014,anilkarkie,749778390,en,85.329818,27.738795,My country won't allow its territory to be used for any terrorism related issue to be waged. ‰ÛÓ @ashrafghani,https://twitter.com/anilkarkie/status/537468592019607553,Not physical landslide
'537489949659242497',Wed Nov 26 06:16:04 +0000 2014,marnikzaf,2411548572,en,23.685659,37.994335,It's my Birthday! ‡_ü9,https://twitter.com/marnikzaf/status/537489949659242497,Not physical landslide
'537490380946960384',Wed Nov 26 06:17:47 +0000 2014,_Kalliopi_,558818252,en,22.909639,40.503438,4 Non Blondes - What's Up: http://t.co/RUQ08BEM0a What's up people?,https://twitter.com/_Kalliopi_/status/537490380946960384,Not physical landslide
'537514264450580480',Wed Nov 26 07:52:41 +0000 2014,FIRTECH,526539664,en,NA,NA,"think of, smile, run",https://twitter.com/FIRTECH/status/537514264450580480,Not physical landslide
'537518608919056385',Wed Nov 26 08:09:57 +0000 2014,ted_lelekas,18425902,en,23.81649,38.085818,"Now need some #caffeine in my veins too... (@ KAFEINA in ë_ëáì ë_ìÄë_ëÂ, ëÔìãìãë_ë_ë¨) https://t.co/qZUIeuOz8U",https://twitter.com/ted_lelekas/status/537518608919056385,Not physical landslide
'537518666058059776',Wed Nov 26 08:10:11 +0000 2014,LeaIsTHEStar_,492318226,en,23.648035,37.975122,Reagan is waiting for ya to go camping You just don't leave her alone waiting!! #Reagan #in #love #faking #it #reamy,https://twitter.com/LeaIsTHEStar_/status/537518666058059776,Not physical landslide
'537521311405580288',Wed Nov 26 08:20:41 +0000 2014,LeaIsTHEStar_,492318226,en,23.648044,37.975085,I just really hope when Reagan find out about Amy and Liam she won't break up with her. I won't be able to stand it!!  #Reamy,https://twitter.com/LeaIsTHEStar_/status/537521311405580288,Not physical landslide
'537521867633217536',Wed Nov 26 08:22:54 +0000 2014,mogrey665,926218171,en,23.737986,37.994853,"""@blind_guardian: Check out one of the first reviews of ""Beyond the Red Mirror"". http://t.co/afViRZTQ0l"" can't waot. All time favorite band",https://twitter.com/mogrey665/status/537521867633217536,Not physical landslide
'537522233431040000',Wed Nov 26 08:24:21 +0000 2014,evastabouli,545497128,en,22.96537,40.611598,Morning to all the #Luketeer mates &lt;3 http://t.co/6Q7ES6D4Ps,https://twitter.com/evastabouli/status/537522233431040000,Not physical landslide
'537522628714852352',Wed Nov 26 08:25:56 +0000 2014,artlio,28112637,en,24.473829,35.365555,@iLearnAndFly Thanks‡_ÊA,https://twitter.com/artlio/status/537522628714852352,Not physical landslide
'537522926166507521',Wed Nov 26 08:27:06 +0000 2014,maraki333,2235752784,en,NA,NA,@BasinasCostas me too..,https://twitter.com/maraki333/status/537522926166507521,Not physical landslide
'537522939877658624',Wed Nov 26 08:27:10 +0000 2014,yclgltn,2430339638,en,NA,NA,@robpattinsonww @yclgltn from warm loving hi €± love you:)),https://twitter.com/yclgltn/status/537522939877658624,Not physical landslide
'537523299660881921',Wed Nov 26 08:28:35 +0000 2014,xarastaf,1259068819,en,NA,NA,@Fskorda opote me to xoro tha zestatheis koritsi mou!!!!!,https://twitter.com/xarastaf/status/537523299660881921,Not physical landslide
'537523839253876736',Wed Nov 26 08:30:44 +0000 2014,Follomekesha,2758619304,en,23.805889,38.093389,Very very rear photo by the queen‡_É1‰ù_ @KeshaRose http://t.co/mjLU7ZmOxR,https://twitter.com/Follomekesha/status/537523839253876736,Not physical landslide
'537524314644709376',Wed Nov 26 08:32:37 +0000 2014,Follomekesha,2758619304,en,23.805905,38.093388,My princess with her amazing voice‡_ä6‡_ä6‡_ä6 http://t.co/pOaqXfXFpC,https://twitter.com/Follomekesha/status/537524314644709376,Not physical landslide
'537525758634491904',Wed Nov 26 08:38:22 +0000 2014,Follomekesha,2758619304,en,23.805908,38.093393,"She dont have fans,she have ANIMALS‡__F‡__F http://t.co/MHAMNijNAe",https://twitter.com/Follomekesha/status/537525758634491904,Not physical landslide
'537527777692762112',Wed Nov 26 08:46:23 +0000 2014,lefteris_4,2569122763,en,NA,NA,@VickyBmodel @paullarkins hot very hot,https://twitter.com/lefteris_4/status/537527777692762112,Not physical landslide
'537528447233712128',Wed Nov 26 08:49:03 +0000 2014,lefteris_4,2569122763,en,NA,NA,@jessyerinn youa are beautiful,https://twitter.com/lefteris_4/status/537528447233712128,Not physical landslide
'537528622660476928',Wed Nov 26 08:49:45 +0000 2014,47panagiotis,2402207456,en,NA,NA,@LuvFuryNPassion -follow me so follow back,https://twitter.com/47panagiotis/status/537528622660476928,Not physical landslide
'537529853332185088',Wed Nov 26 08:54:38 +0000 2014,crisisobs,1288689264,en,NA,NA,"ë¥U Observer: Air pollution costs EU up to ‰âÂ189bn in 2012, says EU agency, http://t.co/I8n9pJfNqH",https://twitter.com/crisisobs/status/537529853332185088,Not physical landslide
'537531081889968128',Wed Nov 26 08:59:31 +0000 2014,Abdullahi_Abuka,1271654773,en,NA,NA,Please join us and use orange color  to encourage action to end #violence against #women and #girls. http://t.co/UVRIiA3Wdg,https://twitter.com/Abdullahi_Abuka/status/537531081889968128,Not physical landslide
'537947591032705024',Thu Nov 27 12:34:34 +0000 2014,LinkinShady,2439790663,en,NA,NA,"@GenesisLPF heavy food poisoning, what did you even eat? Is it better now?",https://twitter.com/LinkinShady/status/537947591032705024,Not physical landslide
'537947902908588032',Thu Nov 27 12:35:49 +0000 2014,DOMAINESKOURAS,2254731913,en,NA,NA,"Getting the #bottles, ready for #filling   http://t.co/wmsMwrBJ9w http://t.co/LHA7KJ0Kxp",https://twitter.com/DOMAINESKOURAS/status/537947902908588032,Not physical landslide
'537948050778763264',Thu Nov 27 12:36:24 +0000 2014,WanderUnmapped,316684501,en,NA,NA,#romance #humor #chicklit A date for New Year's Eve #Wattys2014  http://t.co/GqHRYG5rZZ,https://twitter.com/WanderUnmapped/status/537948050778763264,Not physical landslide
'537948125282201600',Thu Nov 27 12:36:42 +0000 2014,zalouk,77282880,en,22.998819,40.576341,#EuVETtools Session on learning outcomes credits and quality http://t.co/wvCIxsv3fq,https://twitter.com/zalouk/status/537948125282201600,Not physical landslide
'537948240118034432',Thu Nov 27 12:37:09 +0000 2014,WanderUnmapped,316684501,en,NA,NA,#Paranormal #Fantasy #Mystery #thriller The Angelic prophecies: The Fallen  http://t.co/oFRcD4C65z,https://twitter.com/WanderUnmapped/status/537948240118034432,Not physical landslide
'537957781475577856',Thu Nov 27 13:15:04 +0000 2014,DrJoop,90073594,en,155.63,-6.95,"@DrJoop Green earthquake alert (Magnitude 4.6M, Depth:10km) in Solomon Islands 27/11/2014 12:40 UTC, About 869... http://t.co/YxzMIQEocq",https://twitter.com/DrJoop/status/537957781475577856,Not physical landslide
'537958250449469441',Thu Nov 27 13:16:56 +0000 2014,anthonythebest6,2889247955,en,NA,NA,@Joedemadio GOOD JOB  JOE KEEP THE GOOD WORK,https://twitter.com/anthonythebest6/status/537958250449469441,Not physical landslide
'539306482802507777',Mon Dec 01 06:34:19 +0000 2014,jackie_domingo,413317982,en,-111.641939,35.189516,I basically died tonight due to a minor earthquake. #HeartAttack,https://twitter.com/jackie_domingo/status/539306482802507777,Not physical landslide
'539307406434369536',Mon Dec 01 06:38:00 +0000 2014,_Keepingupwithm,608731043,en,-111.553376,32.977522,"So this Beth character that died on walking dead, I thought it was a real person ppl were posting about ‡_Ê2‡_¢D I don't watch that obviously",https://twitter.com/_Keepingupwithm/status/539307406434369536,Not physical landslide
'539310225967177728',Mon Dec 01 06:49:12 +0000 2014,Briannnnnnaaaa_,315564869,en,-112.073717,33.061482,Idek what kind of mood I'm in anymore ‡_Ê5,https://twitter.com/Briannnnnnaaaa_/status/539310225967177728,Not physical landslide
'539310453135265792',Mon Dec 01 06:50:06 +0000 2014,aglaia_nefer,269625574,en,-111.638105,35.183342,Whoever built gillenwater sucks. The building swayed a cool minute after the earthquake,https://twitter.com/aglaia_nefer/status/539310453135265792,Not physical landslide
'539310591085510656',Mon Dec 01 06:50:39 +0000 2014,sVpremeb,2323257330,en,-111.654428,35.180154,Cali folks.... Yall some real triple og's. I wouldn't be able to deal with multiple earthquakes a year.,https://twitter.com/sVpremeb/status/539310591085510656,Not physical landslide
'539311782436020224',Mon Dec 01 06:55:23 +0000 2014,Shelbya05,1199757602,en,-117.375524,33.910507,I hate when you see someone extremely attractive then realize they're too old for you,https://twitter.com/Shelbya05/status/539311782436020224,Not physical landslide
'539315018064728064',Mon Dec 01 07:08:14 +0000 2014,BrittanyBecenti,1466016216,en,-109.775538,35.759463,"Kinda wish I had someone when I'm by myself, especially when I have to go out to the corrals at night cuz I forgot to lock a gate! ‡_£1",https://twitter.com/BrittanyBecenti/status/539315018064728064,Not physical landslide
'539316225566724096',Mon Dec 01 07:13:02 +0000 2014,ThaKidFrankyG,243449082,en,-117.472393,33.94948,Dont talk about death i got too much life to live . Too many order to give .,https://twitter.com/ThaKidFrankyG/status/539316225566724096,Not physical landslide
'539319316324179968',Mon Dec 01 07:25:19 +0000 2014,naaaees,265822890,en,-110.767238,32.057747,HI TUCSON I MISSED YOU ‡_ÊD‡_Ê4,https://twitter.com/naaaees/status/539319316324179968,Not physical landslide
'539324274641993729',Mon Dec 01 07:45:01 +0000 2014,SwaveyBabyy,1229083100,en,-117.321218,33.912681,"She asks me if I do this every day, I said Often.",https://twitter.com/SwaveyBabyy/status/539324274641993729,Not physical landslide
'539324536131297280',Mon Dec 01 07:46:04 +0000 2014,IdekJJohnson,1588993464,en,-112.239115,34.398176,I don't wanna fucking live anymore,https://twitter.com/IdekJJohnson/status/539324536131297280,Not physical landslide
'539330608779239425',Mon Dec 01 08:10:12 +0000 2014,aliciacarrillo_,1537948238,en,-117.474723,33.88667,Don't say I didn't say I didn't warn ya,https://twitter.com/aliciacarrillo_/status/539330608779239425,Not physical landslide
'539333514328825856',Mon Dec 01 08:21:44 +0000 2014,ThaBitchMarisa,183089942,en,-117.474964,33.905723,"@Josh_IsDown dude I feels I work like allday everyday, barley had a day off yesterday after over a week of working‡_¢9 we need to chill ASAP‡_Á8",https://twitter.com/ThaBitchMarisa/status/539333514328825856,Not physical landslide
'539341612208254976',Mon Dec 01 08:53:55 +0000 2014,eizagutierrez,2525687101,en,-114.685704,32.668871,I got a blank space ....,https://twitter.com/eizagutierrez/status/539341612208254976,Not physical landslide
'559679169735323649',Mon Jan 26 11:48:07 +0000 2015,TribPress,260357231,en,87.5139,49.7753,"Green earthquake alert (Magnitude 4.9M, Depth:44.57km) in Russian Federation 26/01/2015 11:25 UTC, About 22680... http://t.co/eqpOEnT3vO",https://twitter.com/TribPress/status/559679169735323649,Physical landslide
'567982872235266049',Wed Feb 18 09:44:04 +0000 2015,LastQuake,203226820,en,-120.72,47.25,Felt #earthquake M4.4 strikes 36 km SW of Wenatchee (Washington) 40 min ago. Please report to: http://t.co/IkP3Yvg5Yn http://t.co/H8KxmRBRYI,https://twitter.com/LastQuake/status/567982872235266049,Physical landslide
'568325373290618880',Thu Feb 19 08:25:02 +0000 2015,kallenavnhere90,361028480,en,177.36651,-17.776969,@Justinian_90 @nathancheer @Marika_Serevi he's that hot mahnz..people buy his mixtapes #drizzydagawd lol,https://twitter.com/kallenavnhere90/status/568325373290618880,Not physical landslide
'568332232676343809',Thu Feb 19 08:52:18 +0000 2015,tuikiligana,2851555345,en,177.463969,-17.621133,"Can't afford to catch the bug right now. Been so at it with work, one day off and I would be lonely as haha need soup, drugs &amp; water ‡_£7",https://twitter.com/tuikiligana/status/568332232676343809,Not physical landslide
'569774336191696896',Mon Feb 23 08:22:42 +0000 2015,TravelnBeyond,310820246,en,141.357087,43.049569,A bright room with earth tones makes me happy! #travel #travelbug #travelblog #travelgram‰Û_ http://t.co/bBKoCHcjGG,https://twitter.com/TravelnBeyond/status/569774336191696896,Not physical landslide
'569775878424506368',Mon Feb 23 08:28:49 +0000 2015,ANTIPATIKO7,256499659,en,46.21,40.93,ML 4.3  AZERBAIJAN: MagnitudeåÊåÊML 4.3RegionåÊåÊAZERBAIJANDate timeåÊåÊ2015-02-23   08:04:49.6 UTCLocationåÊåÊ40.93 N... http://t.co/40NyiTpi7i,https://twitter.com/ANTIPATIKO7/status/569775878424506368,Not physical landslide
'569788927206252545',Mon Feb 23 09:20:41 +0000 2015,AryehsSharings,24216744,en,140.3069,35.4864,"Green earthquake alert (Magnitude 4.6M, Depth:35km) in Japan 23/02/2015 08:00 UTC, 34836240 people ... http://t.co/gtUamMjtMN via @GDACS",https://twitter.com/AryehsSharings/status/569788927206252545,Not physical landslide
'569792510597271552',Mon Feb 23 09:34:55 +0000 2015,darlosworld,23310909,en,140.006623,35.685847,"@GameSeek nah, went to bed and got up for work. Now on way home.",https://twitter.com/darlosworld/status/569792510597271552,Not physical landslide
'569793566865649664',Mon Feb 23 09:39:07 +0000 2015,darlosworld,23310909,en,139.997538,35.689867,@debaoki I saw this at my local VV. I love that book shop.,https://twitter.com/darlosworld/status/569793566865649664,Not physical landslide
'569794081682903041',Mon Feb 23 09:41:09 +0000 2015,darlosworld,23310909,en,139.996231,35.690306,@mangaconnect evenin',https://twitter.com/darlosworld/status/569794081682903041,Not physical landslide
'569807262727966720',Mon Feb 23 10:33:32 +0000 2015,japanbloom,192101595,en,139.976189,35.40937,Dear followers in Australia  Extraordinary Japanese Lisianthus will be landed in Sydney this week! If‰Û_ http://t.co/hbLKFvUD5a,https://twitter.com/japanbloom/status/569807262727966720,Not physical landslide
'569811076621053952',Mon Feb 23 10:48:41 +0000 2015,astro_kid1984,26013157,en,139.912512,35.680001,Where where where?,https://twitter.com/astro_kid1984/status/569811076621053952,Not physical landslide
'569811161165639680',Mon Feb 23 10:49:02 +0000 2015,24Maming,265861107,en,140.080468,35.703389,wanna play basketball again! ;D good memory :) http://t.co/Hzz1RlcspR,https://twitter.com/24Maming/status/569811161165639680,Not physical landslide
'569814850659966976',Mon Feb 23 11:03:41 +0000 2015,0nya0nya0,2353410608,en,139.985886,35.699203,Cute‰ªÁ\(//‰öà//)\‰ªÁ http://t.co/8ez7h9t62X,https://twitter.com/0nya0nya0/status/569814850659966976,Not physical landslide
'569815003173244929',Mon Feb 23 11:04:18 +0000 2015,Yogiboy14,266755821,en,140.386227,35.759309,Please be on a different plane http://t.co/sUkfBmmdhE,https://twitter.com/Yogiboy14/status/569815003173244929,Not physical landslide
'569816509041778688',Mon Feb 23 11:10:17 +0000 2015,giboplus,62296222,en,139.917782,35.682484,I'm at Fu-Ka https://t.co/IGfCPo4h3B,https://twitter.com/giboplus/status/569816509041778688,Not physical landslide
'569817628870643713',Mon Feb 23 11:14:44 +0000 2015,Breaklock,103655285,en,140.388469,35.773496,#tokyo #tokyomarathon2015 #kenyans #runlover #correrlisboa #symantec #goodmoments #friends Making‰Û_ http://t.co/VXvV5v0HQk,https://twitter.com/Breaklock/status/569817628870643713,Not physical landslide
'569820326017638401',Mon Feb 23 11:25:27 +0000 2015,jb1221ty,2706591702,en,139.924417,35.712781,My Bestie Ray-ban Liteforce‡_Ê9‰ÏÜ http://t.co/i9a0VZd0js,https://twitter.com/jb1221ty/status/569820326017638401,Not physical landslide
'569822445563027456',Mon Feb 23 11:33:52 +0000 2015,c38k1,2681957353,en,139.915319,35.790716,Super tired Day 1,https://twitter.com/c38k1/status/569822445563027456,Not physical landslide
'569828318008123392',Mon Feb 23 11:57:12 +0000 2015,unotaku2501,2167016671,en,139.994258,35.675174,mother f***•_Å•_Å,https://twitter.com/unotaku2501/status/569828318008123392,Not physical landslide
'569828532890660864',Mon Feb 23 11:58:03 +0000 2015,Miyu_Fandom,2950098114,en,139.958049,35.708569,@izaynbiebs omg‡__8‡__8‡__8 yayyyy!!!!!!!!!!!!!!!,https://twitter.com/Miyu_Fandom/status/569828532890660864,Not physical landslide
'569828640290009088',Mon Feb 23 11:58:29 +0000 2015,xhaaarm,2698350978,en,139.928245,35.747211,@C2zoneC2 yes po ‡_Ê4,https://twitter.com/xhaaarm/status/569828640290009088,Not physical landslide
'569829766842314752',Mon Feb 23 12:02:57 +0000 2015,Miyu_Fandom,2950098114,en,139.958049,35.708569,@izaynbiebs ‡_ÊD‡_ÊD i'm at the last row‡_Ê2,https://twitter.com/Miyu_Fandom/status/569829766842314752,Not physical landslide
'569833599681191937',Mon Feb 23 12:18:11 +0000 2015,naoyuki1010bb,2948799498,en,140.130427,35.71789,Lady,https://twitter.com/naoyuki1010bb/status/569833599681191937,Not physical landslide
'569835684166393856',Mon Feb 23 12:26:28 +0000 2015,Miyu_Fandom,2950098114,en,139.916026,35.654725,@izaynbiebs aaa don't worry  i'm going to wear uniform to‡_Ê4,https://twitter.com/Miyu_Fandom/status/569835684166393856,Not physical landslide
'569854346768162816',Mon Feb 23 13:40:38 +0000 2015,rikopin223,1124921155,en,139.915182,35.896668,thank you‰ªÁ http://t.co/JHFnTJX5uO,https://twitter.com/rikopin223/status/569854346768162816,Not physical landslide
'569856894958903296',Mon Feb 23 13:50:45 +0000 2015,NunuCaroline,141459377,en,140.294288,35.758653,"it's hard, letting go,,,",https://twitter.com/NunuCaroline/status/569856894958903296,Not physical landslide
'569857524305776640',Mon Feb 23 13:53:15 +0000 2015,1325377793,2417315556,en,139.971255,35.857126,‰ÛÏ@kiroitoriakkuma: @1325377793 Noooo‡__5‰ù_•üèlol I don't feel that‡__D‡_öB‰Ûù  really•_ÙI'll kiss u tomorrow ‡_Á8,https://twitter.com/1325377793/status/569857524305776640,Not physical landslide
'569863287006867456',Mon Feb 23 14:16:09 +0000 2015,Puengmim91,537797782,en,140.294406,35.758697,@Kevinwoo91 we love ya too ^_~,https://twitter.com/Puengmim91/status/569863287006867456,Not physical landslide
'570056054765166592',Tue Feb 24 03:02:09 +0000 2015,wwgklyz,2430854347,en,104.0667,30.6667,My Bape‡_ÊD #2015 #show #star #style #supper #station #can #city #club #cool #road #men #get #guys‰Û_ https://t.co/jspjvAuxid,https://twitter.com/wwgklyz/status/570056054765166592,Not physical landslide
'570117334519693313',Tue Feb 24 07:05:39 +0000 2015,Maxfrean,3030134783,en,103.984855,30.666519,Hey Dane !  There are many girls and boys in China that are carzy about you!We wonder when you can come to China and we will go to see ya!,https://twitter.com/Maxfrean/status/570117334519693313,Not physical landslide
'570123717562343424',Tue Feb 24 07:31:01 +0000 2015,lichengsirui,2734838342,en,103.924341,30.702462,new song!#WalkAway3Days @MadisonElleBeer http://t.co/aK9eBj6JBm,https://twitter.com/lichengsirui/status/570123717562343424,Not physical landslide
'570400443689508864',Wed Feb 25 01:50:37 +0000 2015,earthshook,107816182,en,119.838,6.091,"5.5 earthquake occurred at 25 Feb 2015 01:31:43 UTC, 81 km (50 mi) W of Pandan Niog, Philippines. http://t.co/g6mHMCZQG3",https://twitter.com/earthshook/status/570400443689508864,Not physical landslide
'570401563916701697',Wed Feb 25 01:55:05 +0000 2015,QuakesToday,362523555,en,119.8379,6.0908,"5.5 magnitude #earthquake. 129 km from Jolo, #Sulu, Philippines http://t.co/6at2LrjZYR",https://twitter.com/QuakesToday/status/570401563916701697,Not physical landslide
'570408271955107840',Wed Feb 25 02:21:44 +0000 2015,ADN_SUAPT,492649414,en,119.837898,6.0908,"PDC Earthquake - 5.5 - 81km W of Pandan Niog, Philippines: EARTHQUAKE (WATCH) http://t.co/zda3loeOQW",https://twitter.com/ADN_SUAPT/status/570408271955107840,Not physical landslide
'570435158098239488',Wed Feb 25 04:08:34 +0000 2015,mayebillones,40477430,en,120.088511,12.232334,"Bliss :) #travel #coron #philippines #palawan #clubparadise @ Club Paradise Resort - Coron, Palawan https://t.co/iw62nmBD4U",https://twitter.com/mayebillones/status/570435158098239488,Not physical landslide
'570483819385651200',Wed Feb 25 07:21:56 +0000 2015,SoRealWord,2171465100,en,85.151415,25.598905,"I miss you, but I know you don't care.",https://twitter.com/SoRealWord/status/570483819385651200,Not physical landslide
'570505553719341057',Wed Feb 25 08:48:18 +0000 2015,eq_map,295531868,en,97.1464,1.3678,"‹ÛêM4.9‹ÛÔNIAS REGION, INDONESIA 37.6km 2015/02/25 17:29:32JST, 2015/02/25 08:29:32UTC (G)http://t.co/IrMd1fs1fk (USGS)http://t.co/W6kUDvH8b5",https://twitter.com/eq_map/status/570505553719341057,Not physical landslide
'570505987804700673',Wed Feb 25 08:50:01 +0000 2015,everyEarthquake,1414684496,en,97.1464,1.3678,"USGS reports a M4.9 #earthquake 149km SE of Sinabang, Indonesia on 2/25/15 @ 8:29:32 UTC http://t.co/FGULtSDWM8 #quake",https://twitter.com/everyEarthquake/status/570505987804700673,Not physical landslide
'570508460506243073',Wed Feb 25 08:59:51 +0000 2015,RaivooNET,70924898,en,97.1464,1.3678,"Earthquake: M 4.9 - 149km SE of Sinabang, Indonesia http://t.co/7E3u8JVQEG",https://twitter.com/RaivooNET/status/570508460506243073,Not physical landslide
'570508503707725824',Wed Feb 25 09:00:01 +0000 2015,ShidvashK,901298052,en,51.375375,35.744562,I'm at Milad Tower in Tehran https://t.co/8wlWBcMHjr,https://twitter.com/ShidvashK/status/570508503707725824,Not physical landslide
'570526901346836481',Wed Feb 25 10:13:07 +0000 2015,alimma00,2923996664,en,51.277872,51.080451,LOVE ‡_Á8‡_ÊD‰ù_‡_öB‡_ä6‡_ä7 http://t.co/uYwyf2Y7hX,https://twitter.com/alimma00/status/570526901346836481,Not physical landslide
'570532820529094656',Wed Feb 25 10:36:39 +0000 2015,soroushtab,115002142,en,51.289368,35.73058,Holla real???!  No no shitty madrid ‡_Ê3 we R gooner ‡_ÁC (@ Soroush's Place-ôÉô ¯_ôãôÉôöô ) https://t.co/pBxGZU5CVS http://t.co/7ixk0FHqRl,https://twitter.com/soroushtab/status/570532820529094656,Not physical landslide
'571108001500655617',Fri Feb 27 00:42:12 +0000 2015,ale_plenyun,70357186,en,136.10152,-1.19009,Same old story.... ‰ªÇ Oh Love by Green Day (at Aerotel Irian of Biak) ‰ÛÓ https://t.co/ZekMRD75Iz,https://twitter.com/ale_plenyun/status/571108001500655617,Not physical landslide
'571125179637575680',Fri Feb 27 01:50:28 +0000 2015,M_uDas_S,1551690583,en,73.624755,33.140313,"Stop wishing. Start doing.""",https://twitter.com/M_uDas_S/status/571125179637575680,Not physical landslide
'571130967030505473',Fri Feb 27 02:13:28 +0000 2015,M_uDas_S,1551690583,en,73.624755,33.140313,": #Cricket World Cup 2015, Aaj West Indies Aur South Africa Ke Darmeyan Sydney Me Match Khaila Jaye Ga, Match Subah 8:30 Baje Shuru Hoga.""",https://twitter.com/M_uDas_S/status/571130967030505473,Not physical landslide
'571134772237312000',Fri Feb 27 02:28:35 +0000 2015,9d6568bfd0d1437,2993143620,en,73.229184,34.1833,@nadeemmalik @P_Musharraf @SAMAATV I don't think so......,https://twitter.com/9d6568bfd0d1437/status/571134772237312000,Not physical landslide
'571150096164724736',Fri Feb 27 03:29:29 +0000 2015,9af36abea635472,2963437334,en,73.01397,34.507501,@CocaColaGirl_sf follow back,https://twitter.com/9af36abea635472/status/571150096164724736,Not physical landslide
'571150927597592576',Fri Feb 27 03:32:47 +0000 2015,saleemkmarwat,759914190,en,73.215919,34.149042,@ShireenMazari1 @ i thought it was a nightmare until now when tv confirmed it,https://twitter.com/saleemkmarwat/status/571150927597592576,Not physical landslide
'571151877062029312',Fri Feb 27 03:36:33 +0000 2015,eq_map,295531868,en,60.6738,33.461,"‹ÛêM4.4‹ÛÔEASTERN IRAN 10.0km 2015/02/27 11:24:47JST, 2015/02/27 02:24:47UTC (G)http://t.co/vz19HLVsU0 (USGS)http://t.co/6TfNxuQfsr",https://twitter.com/eq_map/status/571151877062029312,Not physical landslide
